age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29,4,182694,7,4,1,3,4,0,0,0,40,39,0
28,4,93383,11,4,3,2,4,1,0,0,50,39,0
57,4,191284,11,2,6,0,4,1,0,0,19,39,0
37,6,91640,15,2,10,0,4,1,0,0,83,3,1
40,4,144261,9,4,8,3,4,1,0,0,40,26,0
73,4,187959,11,2,6,0,4,1,4703,0,49,39,1
48,2,150047,9,2,11,0,1,1,0,0,40,39,1
49,4,202376,9,4,3,3,4,1,0,0,40,39,0
45,6,226172,15,2,11,0,4,1,2821,0,59,39,0
41,6,201596,12,0,10,1,4,0,0,0,45,39,0
30,4,130706,11,0,7,1,4,0,0,0,45,39,0
35,4,174912,11,0,1,1,4,0,0,0,44,39,0
46,4,419564,9,2,3,0,4,1,0,0,49,39,0
40,2,137377,11,4,10,1,4,0,0,0,50,39,0
28,7,174789,11,2,6,0,4,1,0,0,40,39,0
40,4,111681,11,2,12,0,4,1,7415,0,60,39,1
53,4,262706,5,0,11,4,4,1,0,0,40,39,1
55,4,270656,7,2,12,0,4,1,14767,0,44,39,1
56,4,260183,11,2,12,0,4,1,0,0,39,39,0
34,4,191951,15,2,6,0,4,1,0,0,40,26,0
30,0,191439,9,2,4,0,4,1,5294,0,44,39,1
43,4,180372,9,0,4,4,2,0,0,0,40,39,0
26,4,166025,7,2,10,0,4,1,0,0,21,39,0
21,6,252219,9,4,10,3,1,0,0,0,40,39,0
22,4,157731,11,4,7,3,4,1,0,0,40,39,0
47,4,137932,11,0,12,5,4,0,39109,0,16,39,1
24,4,263147,11,2,4,0,4,1,0,0,29,39,0
27,4,442980,15,5,5,0,4,1,0,0,17,21,1
53,4,134101,9,6,14,1,4,0,0,0,21,39,0
37,4,117104,15,4,1,3,4,0,0,0,40,39,0
27,2,143764,11,2,14,0,4,1,0,0,40,39,0
27,4,183890,11,2,7,0,4,1,2776,0,74,39,0
45,4,37638,15,2,14,0,4,1,0,0,40,39,0
41,4,254576,7,2,10,0,4,1,0,0,40,39,0
35,4,269211,15,4,1,4,4,1,0,0,40,0,0
28,4,218879,11,2,4,5,1,0,4733,0,77,39,0
23,7,211583,15,5,8,4,2,0,0,0,30,39,0
25,4,65813,11,4,8,1,2,0,0,0,40,39,0
36,5,380981,9,2,4,0,4,1,0,0,60,39,1
30,4,185545,15,4,8,3,4,1,1,0,48,39,0
54,4,262619,1,5,10,2,4,1,0,0,35,39,0
40,4,173095,11,2,13,0,4,1,7451,0,74,39,1
23,4,107015,9,4,12,3,2,0,0,0,31,39,0
27,4,44439,9,4,14,1,4,1,0,0,40,39,0
32,4,219782,5,2,7,2,4,1,0,0,40,27,0
55,4,143398,0,6,14,1,4,0,0,0,55,39,1
50,4,194151,11,2,4,0,4,1,0,0,51,39,1
23,4,233791,9,4,1,2,4,0,0,0,30,26,0
22,4,250245,11,4,3,3,4,1,0,0,40,39,0
69,4,161286,5,2,5,0,4,1,0,0,60,26,0
20,4,306475,9,5,4,2,4,0,0,0,20,9,0
37,4,765481,11,4,14,3,4,0,0,0,40,39,0
24,4,419232,1,2,6,3,4,1,0,0,44,39,0
45,2,167648,12,2,10,5,4,0,2797,0,60,39,1
33,4,165767,0,4,1,3,2,0,0,0,40,39,0
22,4,183335,4,0,3,1,4,0,0,0,40,26,0
33,4,105770,15,4,12,3,2,0,39558,0,44,39,1
34,2,188371,15,2,12,3,4,1,0,0,60,39,0
48,4,123563,15,4,4,3,4,0,0,0,36,39,1
30,4,73894,15,4,9,1,4,1,0,0,29,39,0
61,2,200791,11,0,6,1,4,1,0,0,50,39,0
45,4,183140,11,2,11,0,4,1,2777,0,44,39,0
26,2,153014,9,4,1,3,4,0,0,0,19,39,0
42,4,465226,8,5,6,4,4,0,0,0,36,39,0
28,4,223613,11,0,8,1,4,0,0,0,40,39,0
27,4,107199,5,4,7,3,3,0,0,0,21,34,0
59,4,171156,11,4,12,3,4,0,0,0,46,39,0
41,4,211548,15,0,13,1,4,0,0,1862,40,39,0
37,2,113779,9,2,11,0,4,1,0,0,50,39,1
26,6,111863,11,4,8,1,4,1,0,0,40,0,0
53,4,157359,11,4,6,3,4,1,0,0,40,39,0
47,4,207739,2,4,12,3,4,1,0,0,28,38,0
48,0,184584,15,0,10,2,4,0,1,0,22,39,0
35,4,112495,11,4,7,3,4,0,0,0,46,39,0
39,4,197470,12,2,10,0,4,1,0,0,48,39,0
31,2,172241,13,2,11,0,4,1,0,0,60,11,1
45,2,115809,9,2,4,0,4,1,0,1861,60,39,1
21,4,49481,1,4,6,3,4,1,0,0,21,39,0
47,6,118178,8,2,4,0,4,1,0,0,50,39,1
23,4,124583,15,4,6,3,4,1,0,0,21,37,0
38,4,281002,15,4,1,1,4,0,0,0,40,0,0
35,4,160900,11,2,3,3,4,1,0,0,61,39,0
24,4,289184,9,4,1,3,4,1,0,0,40,39,0
35,4,223350,4,0,12,1,4,0,0,0,35,39,0
40,2,237906,11,4,8,1,4,1,0,0,40,39,0
25,2,463750,12,2,10,0,4,1,0,0,40,39,1
71,0,207291,5,6,0,4,4,0,0,0,34,11,0
29,4,208198,11,5,13,1,4,1,3,0,40,39,0
25,1,212877,15,2,3,0,4,1,0,0,40,39,0
24,4,115354,1,4,7,3,4,0,0,0,20,26,0
48,4,69454,11,4,1,3,4,0,14791,0,40,39,0
36,4,201873,11,2,3,0,4,1,0,0,40,39,0
25,2,192107,15,4,3,3,4,1,0,0,1,39,0
40,4,169156,7,2,5,0,4,1,0,0,60,39,1
21,4,111663,11,4,7,3,4,1,0,0,29,39,0
41,4,367755,11,4,7,2,1,0,0,0,37,19,0
40,4,495216,11,2,7,0,4,1,0,0,40,39,0
65,6,465593,12,2,5,0,4,1,0,0,47,39,0
21,4,396946,11,4,6,3,4,1,0,0,40,25,0
27,6,361036,3,2,5,0,4,1,0,0,99,0,0
55,2,61910,5,2,5,0,2,1,0,0,40,26,0
29,4,36123,9,4,4,0,4,0,0,0,40,39,0
22,4,227396,1,4,6,3,4,0,0,0,30,26,0
36,4,102100,11,4,7,3,4,1,0,0,20,39,0
30,4,255325,11,2,1,0,4,1,0,0,50,21,0
61,1,153610,11,2,6,0,4,1,0,0,40,39,0
23,4,61053,11,4,3,3,4,1,0,0,40,39,0
31,4,158717,1,5,4,3,4,0,0,0,19,39,0
63,2,378804,11,2,1,0,4,1,0,0,76,39,1
59,4,342133,15,2,6,0,4,0,0,0,47,39,0
21,4,164694,15,5,0,3,2,1,0,0,21,39,0
23,4,238248,0,2,8,0,4,1,0,0,40,39,0
37,4,117109,15,0,10,1,4,0,0,0,31,39,0
49,4,35215,12,0,4,1,2,0,0,0,34,39,1
30,4,78061,11,4,8,2,4,0,0,0,40,39,0
43,4,271999,9,2,11,0,4,1,0,0,60,39,1
44,4,183724,11,0,4,2,2,0,2776,0,40,39,0
42,4,325049,11,2,7,0,4,1,0,0,52,39,0
53,6,146826,11,2,10,0,4,1,0,0,60,11,0
21,4,78097,15,4,12,3,4,1,0,0,40,39,0
51,4,52190,11,2,13,0,4,1,0,0,40,39,0
29,4,72107,15,4,1,3,2,0,0,0,44,39,0
52,6,99859,12,2,10,0,1,1,0,0,61,39,1
19,2,250928,11,4,6,3,4,1,2642,0,40,39,0
57,4,156888,8,2,3,0,4,1,0,0,53,39,0
54,6,65806,10,2,12,0,4,1,4758,0,15,39,1
24,4,70752,15,4,12,1,4,1,0,0,19,39,0
19,4,164240,1,4,8,3,4,1,0,0,30,39,0
18,4,85494,15,4,6,3,4,1,0,0,20,39,0
69,4,352386,1,2,8,0,4,1,0,0,17,39,1
29,4,146471,11,4,3,1,4,1,0,0,40,39,0
44,1,137097,12,2,4,0,4,1,0,0,52,21,1
38,2,226791,11,2,1,5,4,0,1,1877,40,39,0
22,4,215171,15,5,1,4,4,0,0,0,20,39,0
38,4,147028,9,2,12,0,4,1,2,0,60,39,1
25,4,154919,11,4,7,1,4,1,0,0,40,39,0
20,4,61721,8,4,14,1,4,1,0,0,40,39,0
32,4,217695,12,6,8,3,4,0,0,0,10,39,0
40,4,63591,15,2,10,0,4,1,39130,0,48,39,0
26,4,238717,15,4,1,2,4,1,0,0,50,39,0
58,5,409732,9,0,14,1,4,1,0,0,21,39,0
31,4,296953,9,4,4,1,2,1,0,0,60,39,1
46,4,99659,0,4,6,3,2,0,0,0,30,39,0
58,2,99619,1,2,14,2,4,1,0,0,40,39,0
39,2,193184,15,4,13,3,4,0,0,0,30,39,0
51,0,248234,11,2,0,0,4,1,0,0,40,39,1
45,4,116200,15,4,4,1,4,1,0,0,35,39,0
46,6,201841,1,2,3,0,4,1,2707,0,76,37,0
31,4,166438,11,4,4,3,4,0,0,0,31,39,0
41,1,73930,7,2,4,0,4,0,0,0,40,39,1
49,4,132859,9,0,12,1,4,0,0,0,31,39,0
23,4,140534,0,2,8,2,2,0,0,0,30,39,0
44,1,223691,9,0,1,4,2,0,0,0,40,39,0
31,6,150693,11,2,12,0,4,1,4738,0,50,39,1
55,6,139602,10,2,10,0,4,1,0,0,60,39,1
40,6,109941,8,2,8,0,4,0,0,0,40,39,0
63,4,174223,11,4,12,1,4,0,0,0,17,39,0
57,7,161327,9,6,10,4,2,0,0,0,36,39,0
19,0,265122,11,4,0,3,4,0,0,0,20,39,0
22,4,200444,9,4,6,1,4,1,0,0,40,20,0
49,4,81959,15,5,6,4,0,1,0,0,82,39,0
25,4,144748,15,4,8,2,4,0,0,0,74,39,0
44,4,626158,11,4,1,1,4,0,0,0,61,39,0
26,4,311794,15,2,12,0,4,1,0,0,18,39,0
46,4,202945,11,4,6,4,4,1,0,0,50,39,0
41,4,26617,9,2,12,0,4,1,0,0,49,39,1
46,2,200910,13,2,4,0,4,1,2,0,40,11,0
44,4,110101,9,4,10,1,2,0,0,0,60,10,1
31,4,145357,11,4,7,1,4,1,0,0,40,39,0
19,7,547758,1,4,5,3,4,1,0,0,40,39,0
25,4,385164,9,4,10,1,4,1,0,0,30,39,0
22,4,176250,11,4,1,3,4,0,0,0,35,39,0
52,4,126469,7,2,4,0,1,1,0,0,40,39,1
54,4,90679,11,4,1,4,2,0,0,0,40,39,0
18,4,128106,1,4,8,3,4,1,0,0,40,39,0
19,4,80384,15,4,4,3,4,0,0,0,22,39,0
23,6,176100,15,2,4,0,4,1,2749,0,44,39,1
30,4,146233,15,2,1,0,2,0,0,0,40,39,0
18,4,178298,15,4,1,3,4,1,0,0,13,39,0
44,4,176589,11,2,3,0,4,1,0,0,40,39,0
55,4,927127,12,1,4,1,4,1,3489,0,40,39,0
48,4,125654,15,2,12,0,4,1,14791,0,58,39,1
52,4,286914,9,2,12,2,1,0,0,0,23,39,0
34,7,200250,15,2,11,0,4,1,2707,0,40,39,1
40,4,120976,15,2,4,0,4,1,7401,0,60,39,1
60,4,501921,0,5,5,3,4,1,0,0,40,39,0
37,4,56730,10,0,8,1,4,0,0,0,45,39,0
36,4,167383,10,2,10,0,1,1,0,0,45,3,1
43,4,92266,11,2,12,2,1,1,0,0,35,39,0
43,4,146248,11,2,1,5,4,0,14772,0,29,39,0
31,4,143607,7,0,13,1,0,0,0,0,37,39,0
44,2,263851,11,2,14,0,4,1,0,0,30,39,0
42,4,260040,11,2,3,0,4,1,7412,0,40,39,1
26,2,109604,11,6,0,3,4,1,0,0,36,39,0
43,4,319738,11,4,8,2,2,1,0,0,40,39,0
55,4,331115,15,4,12,3,2,0,0,0,29,39,0
25,4,351170,11,5,6,3,4,1,0,0,19,26,0
44,4,181278,11,2,4,5,4,0,4734,0,17,39,0
30,6,190807,9,4,1,1,4,0,0,0,31,39,0
36,4,166391,11,5,7,2,4,1,0,0,29,39,0
40,4,70003,9,4,4,3,4,0,0,0,21,39,0
41,6,238493,5,5,8,4,4,0,0,0,21,39,0
40,0,64988,15,4,0,1,4,1,0,0,13,39,0
41,7,180987,9,2,4,0,2,1,0,0,40,39,0
39,6,196960,7,0,5,1,4,1,0,0,40,39,0
32,4,198654,11,0,3,1,4,1,0,0,40,39,0
52,4,410897,3,2,8,5,2,1,0,0,40,39,0
22,6,112017,3,4,8,1,4,1,0,0,44,39,0
23,4,200227,11,5,6,2,4,0,0,0,36,39,0
54,4,269612,0,2,8,0,4,1,0,0,68,26,0
20,4,136877,1,4,12,3,4,1,0,0,19,39,0
23,4,414643,11,5,7,4,4,0,0,0,40,39,0
44,4,143346,12,6,7,4,4,0,0,0,40,39,0
45,4,114321,15,4,4,1,4,0,0,1867,30,39,0
39,4,150776,9,4,10,1,4,0,0,0,40,39,0
40,4,114567,15,0,4,4,2,1,0,0,30,37,0
37,4,101465,11,0,1,4,4,0,0,0,6,39,0
19,4,36575,15,4,5,3,4,0,0,0,18,39,0
38,2,116069,11,0,1,4,4,0,0,0,23,39,0
35,4,178990,15,2,3,0,4,1,0,0,84,39,0
27,4,65398,11,2,5,5,4,0,0,0,44,39,1
27,2,44049,9,0,4,1,2,0,0,0,40,39,0
21,4,313500,15,4,6,1,4,1,0,0,40,39,0
40,4,117496,11,2,3,0,4,1,0,0,40,20,0
36,6,264001,11,0,4,2,4,1,0,0,30,39,0
45,4,254172,10,2,8,0,4,1,0,0,40,39,0
35,4,142098,15,2,12,0,4,1,0,0,30,39,0
53,5,186422,11,2,4,0,4,1,0,0,40,39,1
37,4,57244,15,4,6,1,2,0,0,0,40,39,0
36,2,131344,10,2,5,0,4,1,0,0,44,39,1
70,2,143640,12,0,11,1,4,0,0,0,40,39,1
26,4,198551,11,4,8,3,4,1,0,0,34,37,0
48,4,103233,8,5,11,5,4,0,0,0,35,39,0
23,4,97141,15,4,1,3,4,1,1,0,40,39,0
60,4,124516,11,5,12,1,4,1,0,0,16,39,0
35,4,46390,11,4,4,1,4,1,4779,0,40,33,1
29,4,93438,11,2,8,2,4,1,0,0,40,39,0
23,4,39187,15,4,8,1,4,0,0,0,16,39,0
53,4,265055,9,0,4,1,4,1,0,0,40,39,0
45,4,178422,11,0,3,2,4,1,0,0,50,39,0
24,4,214990,11,4,6,3,4,1,0,0,40,39,0
49,6,130590,12,2,10,0,4,1,7387,0,60,39,1
56,5,117098,11,0,8,3,4,1,0,0,17,39,0
43,4,246989,11,5,1,4,4,0,0,0,35,39,0
44,4,356901,11,2,4,0,4,1,0,0,40,39,1
30,4,146430,9,4,4,3,4,0,0,0,75,39,0
52,4,152038,11,2,12,5,4,0,0,0,20,39,0
31,4,260056,11,4,3,3,4,0,0,0,40,14,0
28,4,45760,11,4,4,3,4,1,0,0,40,39,0
47,4,26255,11,2,6,0,4,1,0,0,40,39,0
43,4,84598,15,2,3,0,4,1,0,0,75,39,0
43,1,121786,11,2,4,0,4,1,0,0,50,39,1
41,4,200283,15,4,13,3,4,1,0,0,50,39,0
49,1,147854,11,2,8,0,4,1,0,0,40,39,0
38,5,234182,12,2,4,0,4,1,0,0,40,39,1
24,6,40042,0,4,3,3,2,1,0,0,12,39,0
32,4,103741,11,4,12,1,4,1,39114,0,29,39,0
43,4,114641,9,0,12,4,0,0,0,0,35,39,0
28,1,256259,9,4,4,3,4,0,0,0,40,39,0
42,4,71013,11,2,4,0,4,0,39112,0,28,39,1
40,2,216066,15,4,1,5,4,1,0,0,22,39,1
27,4,192700,15,4,10,3,4,1,0,0,44,39,0
58,4,148929,11,2,4,0,4,0,0,1956,44,39,1
21,4,297520,11,2,12,0,4,0,0,0,49,0,0
34,4,119251,11,0,4,2,4,0,4756,0,40,40,0
64,1,179875,9,2,11,0,4,1,0,0,21,39,1
54,4,68997,11,4,14,3,4,0,0,0,44,39,0
49,4,158667,11,0,1,1,4,0,0,0,31,39,0
45,4,170089,1,4,8,4,4,0,0,0,31,39,0
23,4,176015,1,4,1,1,4,1,0,0,40,39,0
53,6,166756,9,2,4,0,4,1,0,0,40,39,1
23,4,376198,14,4,6,3,4,1,0,0,40,39,1
57,7,175064,1,4,5,3,2,1,0,0,30,39,0
41,4,102390,9,4,10,1,4,1,0,0,60,39,0
48,4,170451,9,4,12,3,4,1,0,0,19,39,0
34,4,148198,11,2,4,0,4,1,0,0,40,39,0
39,4,217167,15,2,3,0,4,1,0,0,40,39,0
36,6,181740,11,2,10,0,4,1,39177,0,40,39,1
61,6,157106,1,4,8,3,4,1,0,0,30,39,0
70,4,205326,9,6,10,1,4,0,2,0,40,39,1
25,4,224695,9,4,6,3,4,1,39015,0,40,39,0
39,4,258259,15,4,12,1,4,1,0,0,37,11,0
27,4,298081,15,4,6,1,4,0,0,0,44,39,0
26,4,427067,11,2,7,5,4,0,0,0,40,39,1
59,4,28782,15,0,4,1,4,0,0,1812,32,39,0
37,4,178109,15,4,10,2,2,0,0,0,40,39,0
21,0,60798,15,4,0,3,4,1,0,0,20,39,0
18,4,203690,2,4,8,3,2,0,0,0,20,39,0
31,4,84176,11,4,6,1,2,1,0,0,40,39,0
29,4,151880,9,2,4,0,4,1,0,0,40,39,0
73,4,189099,11,2,3,0,4,1,0,0,50,39,1
26,7,324269,9,2,4,0,4,0,2727,0,19,39,1
44,4,140247,12,2,10,0,4,1,0,0,40,39,0
44,4,127180,13,0,3,1,4,1,0,0,40,39,0
36,4,401267,5,2,12,0,4,1,0,0,51,39,0
42,4,38347,8,5,10,4,4,0,0,0,18,39,0
36,2,193579,8,2,11,0,4,1,0,0,60,39,1
37,0,99478,15,4,0,1,4,0,0,0,30,39,0
30,4,279563,15,2,6,0,4,1,0,0,63,39,0
35,4,170978,11,2,12,5,4,0,0,0,43,39,1
29,4,97793,1,6,1,4,2,0,0,0,18,39,0
27,6,377601,3,2,5,0,4,1,0,0,21,39,0
33,4,221345,11,2,7,2,2,0,0,0,40,39,0
39,4,243801,11,4,12,3,4,1,0,0,20,20,0
38,4,238592,1,4,7,2,4,0,0,0,40,26,0
46,4,390985,15,5,1,4,0,0,0,1864,21,39,0
29,6,169048,12,4,10,3,4,0,0,0,23,39,0
51,4,253284,9,4,10,1,4,1,0,0,40,39,0
21,4,221457,11,2,7,0,4,1,0,0,40,39,0
31,4,30083,15,4,12,3,4,1,0,0,19,39,0
33,0,266922,11,4,0,3,4,1,0,0,40,39,0
31,4,261859,9,4,10,1,4,0,0,0,71,39,1
20,0,115399,1,4,0,3,4,0,0,0,30,39,0
42,6,201976,15,2,4,0,4,1,0,0,21,39,1
62,4,116154,8,6,12,1,4,1,0,0,30,39,0
50,4,231251,15,0,3,1,4,1,0,0,44,39,0
67,4,186729,11,2,8,0,4,1,0,0,40,39,0
31,4,126346,15,4,12,1,4,0,0,0,24,11,0
29,4,338588,15,0,12,1,4,1,0,0,40,39,0
46,4,173779,12,2,4,0,4,1,4748,0,44,39,1
24,4,159196,9,4,12,3,4,0,0,0,16,39,0
19,4,66275,11,4,3,3,4,1,0,0,40,39,0
52,4,260590,15,2,1,0,4,1,0,0,49,39,0
28,4,156910,15,4,12,3,4,0,2679,0,36,39,0
31,4,112406,7,2,3,0,4,1,0,0,59,39,1
53,4,101561,9,6,8,1,4,0,0,0,40,39,0
38,4,206450,12,0,10,1,4,0,0,0,46,39,0
40,4,34492,15,4,6,1,2,1,0,0,44,39,0
54,4,202467,11,2,7,0,4,1,0,0,40,39,0
44,0,185356,11,4,0,3,4,0,0,0,36,39,1
26,4,194113,11,2,3,0,4,1,0,0,50,39,0
40,4,300970,9,0,10,1,2,1,0,0,45,21,0
44,4,67617,15,0,13,4,0,0,0,0,35,39,0
27,4,603577,4,2,7,0,4,1,0,0,40,26,0
56,4,32288,7,0,10,1,4,1,0,1865,80,39,0
43,6,156210,9,2,12,0,4,1,0,0,85,39,0
38,4,97403,11,2,3,0,1,1,2744,0,40,39,0
45,4,176315,11,2,4,0,4,1,0,0,40,39,1
26,4,116077,1,4,7,1,4,0,0,0,21,39,0
36,4,185709,11,4,6,3,4,1,0,0,40,39,0
28,4,203067,9,2,3,0,4,1,0,0,48,39,1
50,2,61172,9,6,10,1,1,0,0,0,40,30,0
18,4,78981,0,0,8,4,2,0,0,0,40,39,0
57,1,112954,15,2,4,0,4,1,0,0,40,39,1
35,4,65235,11,2,3,0,4,1,0,0,44,39,0
47,1,159447,11,0,3,1,4,1,0,0,40,39,0
33,4,173202,11,4,8,3,4,0,0,0,40,39,0
44,4,137040,11,2,3,0,4,1,0,0,40,39,1
25,2,185723,9,4,8,1,4,0,0,0,23,39,0
38,4,318290,15,5,13,2,4,1,0,0,61,21,1
35,4,43009,9,0,10,2,4,0,0,0,44,10,0
64,4,175718,11,2,7,5,4,0,0,0,40,39,0
53,4,171543,11,0,7,1,4,1,0,0,40,39,0
56,4,185120,8,4,8,1,4,0,0,0,44,39,0
38,4,130090,5,0,12,2,4,0,0,0,20,39,0
38,4,44422,8,2,7,0,4,1,0,0,44,39,1
34,2,257054,12,2,4,0,4,0,0,0,45,10,0
46,4,527731,0,2,5,0,4,1,0,0,40,39,0
62,7,225305,12,2,10,0,4,1,0,0,53,39,0
22,4,381235,15,4,5,3,4,1,0,0,16,39,0
77,0,188802,11,6,0,1,4,0,0,0,8,39,0
22,4,95034,1,4,12,3,4,0,0,0,14,39,0
60,4,123508,9,4,12,3,4,0,0,0,21,39,0
25,4,305227,11,0,6,1,4,1,0,0,40,21,0
36,4,154557,15,2,3,0,4,1,4698,0,40,39,0
27,4,197215,3,4,7,2,3,1,4763,0,31,22,0
60,0,369312,15,4,0,3,4,0,0,0,20,39,0
44,4,181580,9,5,12,4,2,0,0,0,31,39,0
61,4,356656,1,2,8,0,4,1,0,0,44,39,0
19,4,28749,15,4,12,3,0,0,0,0,20,39,0
23,4,107609,9,4,12,3,4,0,0,0,24,39,0
19,4,45976,1,4,1,1,4,1,0,0,40,39,0
33,4,91528,15,2,3,0,4,1,0,0,40,39,0
38,4,19158,13,4,6,1,4,1,0,0,40,39,0
45,4,403078,11,2,8,0,4,1,0,0,48,26,0
25,4,183245,15,4,1,5,2,0,0,0,40,39,0
30,4,53032,11,0,7,1,4,1,0,0,40,39,0
55,4,168131,11,2,3,0,4,1,0,0,40,39,0
31,4,107322,9,5,8,5,2,0,0,0,75,39,0
58,4,253440,11,2,3,0,4,1,0,0,40,39,0
28,6,451492,11,0,4,2,2,0,0,0,40,39,0
27,4,185260,11,4,6,3,4,1,0,0,40,39,0
27,4,68334,9,5,7,4,4,1,0,0,40,39,0
37,4,113266,11,4,12,3,4,0,14754,0,40,39,0
34,6,97952,12,0,12,5,0,0,0,0,37,39,1
46,4,192049,11,2,3,0,4,1,0,1856,40,39,0
32,4,231335,5,5,10,1,4,1,0,0,36,39,0
19,4,117406,15,4,10,1,4,0,0,0,36,39,0
38,4,179702,11,2,7,0,4,1,0,0,60,39,0
40,6,167599,9,0,12,1,4,0,0,1866,44,39,0
41,2,169291,12,0,10,1,4,0,0,0,28,39,0
42,4,289997,11,2,6,0,4,1,0,0,30,39,0
59,4,218307,11,4,7,3,4,1,4738,0,8,39,0
24,4,437802,5,0,8,4,2,0,0,0,40,39,0
44,4,166987,8,4,6,1,4,1,14771,0,46,39,0
26,4,149320,11,0,14,0,4,1,0,0,51,39,0
53,4,194385,11,2,6,0,4,1,0,0,50,39,1
18,0,206315,2,4,0,3,4,0,0,0,24,17,0
41,4,141931,12,4,10,4,4,0,0,0,40,39,0
58,0,46263,11,4,0,3,4,0,0,0,30,39,0
36,4,183994,5,6,12,1,4,0,0,0,43,39,0
26,4,230711,9,4,4,1,4,1,0,0,60,39,0
42,4,409168,10,2,10,0,4,1,14827,0,50,39,1
44,4,233513,11,0,3,1,4,1,0,0,40,39,0
26,4,345553,9,4,1,1,4,0,0,0,30,39,0
41,4,75921,11,0,12,1,4,1,0,0,50,0,0
45,4,183481,11,2,1,5,4,1,0,0,45,39,1
47,6,187490,15,2,4,0,4,1,2757,0,40,39,0
41,4,150313,9,4,12,1,4,0,0,0,37,39,0
45,2,206273,11,2,13,0,4,1,0,0,40,39,1
54,4,268947,9,0,10,1,4,1,0,0,10,39,0
43,2,182522,11,2,11,0,4,1,1,0,58,39,0
45,4,196361,7,2,4,0,2,1,2765,0,45,39,1
36,4,113367,1,2,8,0,4,1,0,0,99,37,0
41,4,96964,11,4,7,1,4,0,0,0,40,39,0
41,4,373242,11,4,4,4,4,0,2752,0,60,39,0
45,2,183604,12,2,10,5,4,0,14830,0,36,11,1
37,4,202610,7,2,7,0,4,1,0,0,50,39,0
29,4,113542,1,4,12,3,4,1,0,0,40,39,0
40,4,183276,9,2,10,0,2,1,0,0,60,39,1
37,4,107168,11,4,3,1,4,1,0,0,40,39,0
38,4,259282,11,2,12,0,4,1,0,0,64,39,1
17,4,156590,1,4,6,2,4,1,0,0,35,39,0
34,6,105319,15,2,3,3,2,1,0,0,40,39,0
63,6,135763,11,4,14,1,0,0,0,0,33,39,0
27,4,188940,11,4,14,3,4,1,0,0,40,39,0
21,4,363915,1,4,12,3,4,1,0,0,34,39,0
32,4,175192,11,2,3,0,4,1,0,0,44,39,1
56,4,295571,15,2,4,0,4,1,0,0,40,39,0
27,4,236501,9,4,5,3,4,1,0,0,40,39,0
30,4,214029,13,4,6,1,4,1,0,0,50,39,0
29,4,177990,11,4,1,1,4,0,0,0,52,39,0
40,2,198756,11,2,3,0,2,1,0,0,40,34,0
54,2,191818,11,2,8,0,4,1,0,0,40,39,0
33,4,155982,11,2,12,0,4,1,0,0,60,39,1
39,2,205008,15,2,6,0,4,1,0,0,18,39,1
42,4,75460,9,4,10,3,2,0,0,0,20,39,0
25,4,71334,11,4,12,3,4,0,0,0,40,39,0
54,4,37804,15,0,1,1,4,0,0,0,31,10,0
58,4,253403,12,0,4,1,4,1,39010,0,51,39,1
30,4,199110,11,0,1,4,2,0,0,0,40,39,0
35,6,112452,8,2,3,0,4,1,0,0,40,39,0
27,4,205631,9,2,10,0,4,1,0,0,40,39,0
35,4,162610,11,0,8,4,4,0,0,0,60,33,0
45,4,184587,15,2,4,0,4,1,1,0,11,39,1
33,1,185512,11,4,6,3,2,1,0,0,50,39,0
35,4,290912,11,4,6,3,4,1,0,0,40,39,0
47,4,278749,15,4,8,3,4,0,0,0,40,39,0
20,4,322945,15,2,6,0,4,1,0,0,20,26,0
49,4,195413,8,4,8,1,4,0,0,0,40,39,0
43,4,195056,15,2,4,0,4,1,0,0,44,39,1
51,4,266509,5,2,3,0,4,1,0,0,40,39,0
40,4,123608,11,4,7,4,4,0,0,0,40,39,1
46,4,152651,10,2,14,0,4,1,0,0,78,39,0
55,2,158009,11,5,8,2,4,0,0,0,39,0,0
31,4,186289,1,4,12,3,4,1,0,1868,19,39,0
36,4,87757,1,5,3,4,4,0,0,0,40,39,0
30,4,187759,11,2,6,0,4,1,0,0,40,39,0
29,4,184335,15,4,1,3,4,1,0,0,40,0,0
31,6,147354,11,4,0,3,2,1,0,0,40,39,0
27,4,200094,11,2,8,0,4,1,0,0,36,39,0
41,2,205403,9,0,11,4,4,0,0,0,40,39,0
40,4,148920,11,4,1,2,4,0,0,0,30,39,0
39,2,252548,11,2,0,0,4,1,0,1857,60,39,1
35,7,207565,12,2,10,0,4,1,8957,0,40,39,1
28,4,256804,15,4,1,3,2,1,0,0,40,39,0
46,6,142072,11,2,8,0,4,1,0,0,50,39,0
25,4,148804,8,4,8,3,4,0,0,0,30,39,0
28,4,72999,15,4,8,3,4,1,0,0,14,39,0
39,4,186420,15,2,12,0,4,1,0,0,50,39,0
20,0,34607,11,2,0,5,0,0,0,0,21,17,0
35,4,397233,15,4,6,1,2,1,0,0,40,21,0
28,4,175832,8,4,3,1,4,1,0,0,40,39,0
49,4,136695,11,2,7,2,2,0,0,0,40,39,0
37,4,151955,11,0,3,1,4,1,0,0,50,39,0
70,4,211209,11,2,12,0,4,1,2805,0,73,39,1
33,4,113787,9,2,10,0,4,1,39125,0,60,21,1
42,2,189214,12,4,11,3,4,0,0,0,40,39,0
