age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
51,7,395111,9,2,5,0,4,1,0,0,40,39,0
40,6,105207,15,2,3,0,2,1,0,0,40,39,0
42,4,195095,15,4,12,1,4,0,0,0,44,39,0
20,4,153952,0,2,14,3,4,1,0,0,40,39,0
42,4,282372,15,2,3,0,4,1,0,0,36,39,0
55,6,94277,11,6,5,5,2,0,0,0,33,39,0
33,7,266239,11,2,5,0,4,1,0,0,50,39,0
34,4,328384,11,2,6,0,4,1,0,0,19,29,0
27,4,64102,9,4,3,1,4,1,0,0,40,39,0
29,4,161553,9,2,6,0,4,1,0,0,77,39,0
42,4,212991,11,2,8,0,4,1,0,0,19,39,0
22,4,181432,11,4,12,3,4,0,0,0,30,39,0
27,4,186308,11,5,1,4,4,0,0,0,30,39,0
35,7,148230,10,2,11,0,2,1,7449,0,59,39,1
46,4,142437,12,2,10,0,4,1,38965,0,60,39,1
31,4,323995,12,2,10,0,4,1,0,0,40,39,0
42,4,187806,9,0,3,1,4,1,0,0,40,39,0
38,4,39140,11,4,6,3,4,1,0,0,50,39,0
48,4,155811,9,4,3,3,2,1,0,0,40,39,0
20,7,156630,15,4,10,1,4,0,0,0,40,39,0
19,4,361447,15,4,12,3,2,1,0,0,40,39,0
32,4,177855,11,2,1,0,4,1,0,0,50,39,0
28,4,203094,11,2,1,3,4,0,0,0,40,39,0
41,2,56164,7,0,6,1,0,1,0,0,40,39,0
50,2,180489,11,2,4,0,4,1,0,0,40,39,0
18,4,105931,15,4,8,3,4,1,0,0,33,39,0
26,4,194751,11,4,1,3,4,0,0,0,30,39,0
55,1,68737,9,2,3,0,4,1,0,0,45,39,0
51,4,188742,9,2,6,0,4,1,0,0,40,39,0
29,6,306597,11,2,12,0,4,0,0,1859,20,20,0
36,4,107998,15,2,6,0,4,1,0,0,40,39,0
42,1,145429,9,2,10,0,4,1,8224,0,40,39,1
42,4,212089,9,4,4,3,4,0,0,0,27,39,0
66,4,209217,11,2,6,0,4,1,14809,0,20,39,0
64,0,378619,15,0,0,2,4,0,0,0,11,39,0
56,0,262012,15,0,0,1,4,1,0,0,22,39,0
23,4,204277,9,4,12,1,4,1,0,0,54,39,0
53,4,288074,11,0,11,1,4,1,0,0,50,39,0
49,4,507701,9,2,10,0,4,1,0,0,51,39,1
57,0,129558,7,2,0,0,0,1,0,0,18,39,1
21,4,56744,15,4,6,3,4,1,0,0,30,39,0
60,4,215062,1,4,6,3,4,1,0,0,63,39,0
53,4,43224,11,2,14,0,4,1,39112,0,40,39,1
33,4,150142,11,4,12,3,4,0,0,0,10,39,0
24,4,149831,11,4,6,3,4,1,14763,0,66,39,0
35,4,269451,11,4,12,3,4,1,0,0,30,39,0
40,4,82385,11,2,13,0,4,1,0,0,40,39,1
19,0,318972,15,2,0,0,4,1,14743,0,22,39,1
40,4,174023,11,0,8,4,4,0,0,0,40,39,0
49,6,199051,11,2,1,5,4,0,0,0,48,39,1
29,4,187309,11,2,6,0,4,1,0,0,40,39,1
28,4,28078,9,4,12,1,4,0,0,0,39,39,0
24,4,149441,15,2,8,0,4,1,0,0,51,39,0
18,4,188361,1,4,4,3,4,1,0,0,17,39,0
27,4,304149,11,2,3,0,4,1,0,0,40,39,0
39,1,464300,15,5,1,4,2,1,0,0,40,39,0
20,4,27611,7,4,14,1,4,1,0,0,50,39,0
42,4,164771,0,4,11,3,2,0,0,0,40,39,0
38,4,166681,15,4,1,3,4,0,0,0,21,39,0
30,4,28167,15,4,4,1,4,1,0,0,40,39,0
28,4,39804,12,0,6,1,4,1,0,0,40,39,0
26,4,274401,11,4,6,1,4,1,0,0,50,39,0
34,4,109669,9,2,7,0,4,1,0,0,78,39,0
27,4,112299,11,4,6,3,4,1,0,0,40,39,0
59,4,232861,5,2,7,0,4,1,0,0,44,39,1
45,4,183901,11,2,12,5,4,0,0,0,36,39,1
36,4,109120,9,4,8,3,4,0,0,0,20,39,0
32,4,32483,7,0,3,1,4,1,0,0,19,39,0
39,4,211690,7,0,8,4,2,0,0,0,30,39,0
46,4,211784,15,2,3,0,4,1,0,0,40,39,0
37,4,202564,5,2,7,0,4,1,0,0,19,39,0
50,4,375552,7,2,4,0,2,1,0,0,51,39,1
71,1,175102,7,2,1,0,4,1,0,0,40,39,1
46,6,112941,11,2,8,0,4,1,0,0,35,39,0
22,4,200243,11,4,6,3,4,0,0,0,20,39,0
66,2,229548,11,2,0,0,4,0,0,0,49,39,0
64,0,193777,11,4,0,4,4,0,0,0,30,11,0
43,4,173564,11,4,1,4,4,0,0,0,40,39,0
29,4,492119,9,2,3,2,2,1,0,0,40,39,0
48,4,118255,7,5,6,3,4,1,0,0,40,39,0
43,4,225279,9,4,4,4,4,0,0,0,40,9,0
56,2,357470,5,2,11,0,4,1,7453,0,99,0,1
29,4,210007,9,2,11,0,4,1,0,0,35,39,1
35,4,49151,15,4,1,4,4,0,0,0,35,39,0
45,7,138839,10,0,10,1,1,1,1,0,61,39,1
26,4,71505,9,4,5,3,2,1,0,0,33,39,0
51,4,118810,3,2,7,0,4,1,0,0,40,39,0
22,4,185966,15,4,3,3,4,1,0,0,40,39,0
21,4,354235,9,4,6,3,4,1,0,0,30,26,0
28,4,90988,15,5,1,3,2,1,0,0,40,39,0
54,6,44904,9,2,12,0,4,1,39875,0,60,39,1
22,2,145297,15,4,1,3,4,0,0,0,40,39,0
27,4,82575,15,4,1,1,4,1,0,0,31,39,0
32,7,144817,9,5,10,2,2,0,0,0,40,39,0
49,4,250746,9,2,10,0,4,1,0,0,72,39,1
40,4,117171,12,4,4,1,4,0,0,0,40,39,0
23,4,86602,9,4,12,3,4,0,0,0,22,39,0
48,4,37783,11,0,1,2,2,1,2747,0,40,39,0
29,4,318968,11,2,3,0,4,1,7442,0,40,39,1
41,2,163364,12,2,4,0,4,1,0,0,40,39,1
22,4,90881,15,4,12,3,4,0,0,0,22,39,0
53,4,200632,11,4,6,1,4,1,0,0,40,39,0
18,4,400566,1,4,5,3,4,1,0,0,17,39,0
59,4,211294,0,0,1,2,4,1,0,0,30,39,0
34,4,139350,8,6,8,4,2,0,0,0,40,39,0
42,4,183188,12,0,12,1,4,0,0,0,49,39,0
26,4,362424,11,2,12,0,4,1,0,0,40,39,0
31,6,108086,11,2,4,0,4,1,2704,0,44,39,0
21,0,43547,11,4,0,3,2,1,0,0,19,39,0
41,4,192148,11,0,12,4,1,0,0,0,24,11,0
24,4,329280,9,4,1,1,4,0,0,0,40,39,0
26,4,154547,5,2,6,0,4,1,0,0,40,39,0
34,4,168069,15,2,3,0,2,1,0,0,40,39,0
47,4,215208,3,6,7,1,4,0,0,0,40,39,0
52,4,515163,14,2,4,0,4,1,0,0,50,39,1
23,4,130314,1,2,8,3,4,1,0,0,23,39,0
27,4,94551,15,4,1,3,4,0,0,0,30,39,0
39,2,41571,9,1,11,1,4,1,0,0,40,39,0
66,1,38535,11,2,1,0,2,1,0,0,40,39,1
23,4,193422,8,4,1,1,4,0,0,0,21,39,0
62,4,221484,11,2,7,0,4,1,0,0,40,20,0
39,4,155602,11,2,7,0,4,1,0,0,40,39,0
35,2,44430,0,3,10,1,2,0,0,0,40,34,0
43,4,179430,11,2,1,5,4,0,0,0,69,39,0
24,4,226993,11,2,3,2,4,1,0,0,74,39,0
27,4,210355,7,4,1,1,4,1,6,0,40,39,0
26,4,145875,11,0,7,1,4,1,0,0,40,39,0
31,4,76479,15,4,1,3,4,0,0,0,40,39,0
23,4,222660,1,4,14,1,4,1,0,0,51,39,0
24,0,268064,15,0,0,1,4,1,0,0,26,20,0
18,4,121111,15,4,8,3,4,1,0,0,40,8,0
47,4,157031,14,2,10,0,4,1,0,0,40,39,0
40,4,203292,9,0,1,4,4,0,0,0,40,39,0
30,4,123140,9,4,4,3,4,1,0,0,33,39,0
24,2,104628,15,4,10,1,4,0,0,0,20,39,0
71,4,244278,11,0,12,1,4,1,0,0,52,39,0
37,4,272515,15,2,1,0,2,1,0,0,40,39,0
56,4,283614,15,2,3,0,4,1,0,0,40,39,0
47,4,289827,5,0,8,4,2,0,0,0,30,0,0
22,4,64360,11,0,12,4,0,0,0,0,40,39,0
22,4,214954,2,4,8,3,4,0,0,0,20,26,0
66,4,156220,7,2,1,0,4,0,0,0,32,39,0
23,4,108862,15,4,7,3,2,0,0,0,40,39,0
38,4,66575,9,4,4,1,4,0,0,0,30,4,0
19,4,176992,11,4,8,3,4,0,0,0,21,39,0
19,0,102124,11,6,0,2,4,0,0,0,10,37,0
55,6,89516,11,2,3,5,2,1,0,0,38,39,0
68,4,256005,9,2,10,0,4,1,14884,0,40,39,1
41,4,716986,9,2,7,0,4,1,0,0,40,39,0
42,4,157405,11,2,8,0,4,1,0,0,40,37,0
48,4,158886,11,0,3,1,4,1,0,0,44,21,0
30,4,204082,12,2,4,0,4,1,5071,0,50,39,1
58,4,32153,11,2,14,0,4,1,7424,0,40,39,1
35,4,198207,11,0,12,1,4,0,0,0,44,21,0
48,7,270599,9,2,10,0,4,1,2,1856,40,39,1
48,4,214340,11,2,12,0,4,1,38997,0,50,39,1
22,4,149139,15,4,7,1,4,1,0,0,40,39,0
55,4,438044,15,2,10,0,0,1,0,0,61,39,1
77,2,148655,11,2,14,0,0,1,7370,1,45,39,1
39,6,173051,7,0,4,1,4,1,0,0,51,39,0
41,2,333060,9,2,10,0,0,1,7453,0,61,39,1
19,4,40690,1,4,8,3,4,0,0,0,19,26,0
54,4,88742,11,2,3,0,4,1,0,0,40,39,0
48,4,133159,7,2,1,0,4,1,0,0,40,39,1
27,4,316901,15,4,1,3,0,0,0,0,40,39,1
23,4,205087,11,2,5,0,4,1,7412,0,40,39,1
42,7,40718,15,2,4,0,4,1,0,0,26,39,0
27,4,171375,9,4,4,1,4,1,0,0,40,39,0
29,4,137694,8,2,13,0,4,1,0,0,36,39,0
38,4,219074,12,0,10,1,4,0,0,0,58,39,0
29,4,273302,12,2,10,0,4,1,0,0,40,39,1
37,4,372564,3,2,7,0,4,1,7418,0,60,26,1
32,4,174326,11,2,3,0,4,1,0,0,50,0,0
23,4,70070,13,4,3,1,4,1,0,0,40,39,0
36,4,202985,4,2,6,0,4,1,0,0,40,26,0
49,4,96598,12,2,4,0,4,1,7439,0,40,39,1
43,4,184290,7,2,4,0,4,1,0,1860,50,39,1
20,0,66869,15,4,0,3,4,0,0,0,36,39,0
24,4,462536,11,5,1,4,2,0,0,0,40,36,0
52,5,250473,12,2,4,0,4,1,7473,0,55,11,1
37,1,280823,11,4,1,2,4,0,0,0,40,39,0
35,4,188717,12,0,10,1,4,1,0,0,56,39,0
28,4,209249,11,2,4,0,4,1,0,0,72,39,0
46,4,64520,11,4,6,3,4,1,1,0,50,39,0
22,4,23252,11,4,1,5,4,1,39037,0,40,39,0
43,2,193429,12,2,10,5,4,0,0,0,40,39,0
22,4,66493,0,0,14,3,2,0,0,0,23,39,0
56,4,191447,11,0,7,2,4,0,0,0,35,39,0
45,4,114580,11,2,8,0,4,1,0,0,60,39,1
24,4,128787,11,4,12,4,2,0,0,0,40,39,0
46,7,210072,9,2,4,0,4,1,0,0,58,39,1
27,4,341152,9,2,3,0,4,1,0,0,60,26,0
25,4,72217,11,4,14,4,4,0,0,0,40,39,0
28,0,226204,15,4,0,3,4,0,0,0,40,39,0
40,0,194461,11,4,0,3,0,0,0,0,21,39,0
48,4,274417,9,4,1,1,4,0,0,0,40,39,1
29,4,122291,9,5,4,2,4,0,1,0,40,39,1
46,2,185757,12,0,10,1,4,0,0,0,40,39,0
49,5,399640,12,2,12,0,4,1,39124,0,40,39,0
53,1,176829,12,2,4,0,4,1,0,1858,40,39,1
45,2,229505,8,6,1,4,0,0,0,1865,34,39,0
57,4,78574,11,2,6,0,2,1,0,0,40,39,1
53,4,194735,11,2,3,0,4,1,0,0,40,39,0
49,4,232061,7,2,1,0,4,1,0,0,40,39,1
35,4,294958,5,0,8,1,4,1,0,0,21,26,0
33,4,500090,11,4,8,3,4,0,0,0,40,39,0
50,1,187037,9,2,4,0,4,1,0,0,50,39,1
45,4,168283,10,2,10,0,4,1,0,1860,50,39,1
37,4,201658,11,2,6,0,4,1,0,0,76,39,0
45,4,181043,11,4,10,1,4,0,0,0,50,39,0
37,4,119653,5,2,3,0,4,1,0,0,43,39,0
63,4,183328,12,2,12,0,1,1,0,0,60,39,1
33,4,496428,4,4,6,3,4,1,0,0,40,26,0
48,4,239428,15,2,3,0,4,1,0,0,40,39,1
83,0,193704,7,6,10,1,4,0,38406,0,50,39,0
49,4,270758,9,2,10,0,4,1,0,0,62,39,0
45,4,211101,8,2,7,0,4,1,0,0,60,39,1
26,4,221801,11,4,1,3,4,0,0,0,40,39,0
38,4,155815,15,2,3,0,4,0,0,0,40,39,0
33,4,274127,11,2,4,0,4,0,0,0,40,39,0
26,4,106481,11,2,3,0,4,1,0,0,40,39,0
43,5,616062,15,2,4,0,4,1,0,0,44,39,0
57,4,143456,8,2,12,0,4,0,0,0,35,39,1
38,4,42187,12,4,7,1,4,1,0,0,40,39,0
34,4,154291,11,2,7,0,4,1,2694,0,40,39,0
36,4,156819,12,4,10,2,4,0,0,0,40,39,0
31,2,149115,8,0,1,4,0,0,0,0,40,39,1
29,4,86552,15,4,1,4,2,0,0,0,40,39,0
54,4,211527,11,4,12,4,4,0,0,0,9,39,0
57,2,136117,11,4,0,1,4,1,0,0,30,39,0
36,4,153206,0,4,12,3,4,0,0,0,50,39,0
35,4,358867,5,2,8,2,4,1,0,0,81,26,0
37,4,152475,15,4,7,1,4,1,1,0,21,39,1
42,4,283433,11,4,8,3,2,1,0,0,40,39,0
41,4,222460,1,5,14,4,4,1,0,0,40,26,0
37,4,57828,1,4,12,3,4,0,0,0,23,39,0
40,4,182455,15,2,13,3,4,1,0,0,40,39,0
56,2,84223,12,2,10,0,4,1,0,0,40,39,1
51,4,101290,7,2,5,0,2,1,0,0,40,39,0
47,4,258134,11,5,1,4,4,1,0,0,30,11,0
21,4,61389,15,4,6,3,4,1,0,0,10,39,0
41,6,103938,8,5,10,4,2,0,0,0,40,39,0
56,0,102804,11,2,0,0,4,1,0,0,18,39,0
45,2,143554,9,5,10,2,2,0,0,0,40,39,0
41,4,198273,9,4,1,4,4,0,0,0,50,21,0
46,4,179559,11,2,4,0,4,1,0,0,59,39,1
23,4,155825,11,4,13,3,4,1,0,0,50,39,0
25,4,78697,15,4,8,3,2,0,0,0,21,39,0
57,4,138014,15,5,7,3,4,0,0,0,40,39,0
25,4,228716,11,4,6,1,4,1,0,0,40,39,0
48,4,195715,12,2,1,2,4,0,0,0,40,39,1
59,7,200608,7,2,1,0,4,1,0,0,21,39,0
29,4,68114,15,4,4,3,4,1,0,0,40,20,0
21,4,119159,11,4,8,3,4,0,0,0,45,39,0
62,4,468512,5,2,7,0,4,1,0,0,21,39,0
43,4,208205,12,2,10,0,4,1,0,0,40,21,1
19,4,229529,11,4,14,2,4,1,0,0,40,39,0
25,6,61244,1,4,12,3,4,1,0,0,99,39,0
35,0,134425,9,5,0,1,4,1,0,0,37,26,0
44,6,159372,11,2,3,0,4,1,0,0,40,39,1
32,4,84614,12,2,3,0,4,1,0,0,40,40,0
71,0,189083,15,0,0,5,4,0,0,0,31,39,0
48,4,174801,9,0,3,1,4,1,0,0,51,39,0
38,4,275984,7,3,7,1,4,0,0,0,40,39,0
40,4,189268,7,4,6,1,4,0,0,0,40,39,0
43,4,84110,7,5,11,3,2,1,7411,0,60,39,1
54,0,268303,15,4,0,1,2,1,0,0,21,39,0
27,4,325329,15,4,1,3,4,0,0,0,40,39,0
42,2,147845,8,6,7,4,4,0,0,0,45,39,0
42,4,146092,9,4,7,1,2,1,0,0,40,39,0
22,4,265283,11,4,1,3,1,0,0,0,36,39,0
28,2,66512,11,2,1,0,4,1,0,0,40,39,0
45,4,61325,11,2,14,0,1,1,0,0,40,39,0
40,2,38698,11,2,4,0,4,1,0,0,40,39,0
63,6,115459,8,6,8,1,0,0,0,0,35,39,0
26,4,176024,11,2,3,0,4,1,0,0,40,39,0
19,4,412385,15,4,8,3,2,1,0,0,30,39,0
27,0,590160,5,0,3,4,4,0,0,0,40,39,0
19,4,110312,15,4,1,3,2,1,0,0,37,39,0
22,4,148624,9,4,12,1,4,0,0,0,22,39,0
34,4,105279,11,2,1,0,4,0,0,0,44,39,0
67,6,272842,15,2,3,0,4,1,7393,0,40,39,1
50,2,58689,12,4,10,4,2,0,0,0,36,39,0
31,4,58621,15,4,3,3,2,1,0,0,40,39,0
23,4,103887,11,2,3,0,4,1,0,0,47,39,0
38,4,120723,15,4,8,3,4,0,4738,0,36,13,0
36,4,239440,11,2,8,0,4,1,2706,0,79,39,0
43,6,47565,7,2,11,0,4,1,0,0,61,39,1
37,4,199751,15,4,12,3,4,0,0,0,20,39,1
23,4,733707,11,4,14,3,4,0,0,0,44,39,0
36,4,207298,11,2,3,0,4,1,0,0,40,39,0
31,4,183546,8,6,8,4,4,0,0,0,40,39,0
27,4,67226,11,4,3,3,4,1,0,0,40,20,0
25,4,215531,9,4,6,3,4,1,0,0,21,29,0
56,7,267990,11,2,4,0,4,1,0,0,40,39,0
31,4,199320,5,2,8,0,4,1,0,0,20,39,0
35,0,97477,15,0,0,4,2,0,0,0,21,39,0
40,4,50929,11,0,1,4,4,0,0,0,30,39,0
50,4,287892,11,2,7,0,4,1,0,0,40,26,0
50,2,84778,9,2,4,0,4,1,2743,0,60,39,1
28,4,99923,11,4,8,3,2,1,0,0,40,29,0
41,4,211926,12,2,10,0,4,1,0,0,60,39,0
64,0,204094,11,2,0,2,4,1,0,0,24,39,0
41,4,337437,11,4,1,3,4,0,0,0,35,37,0
27,4,77923,9,4,4,1,4,0,0,0,37,39,0
45,4,145608,15,4,12,4,4,0,0,0,30,0,0
37,4,33679,11,0,12,1,0,0,0,0,30,39,0
51,4,118821,15,2,12,0,4,1,14775,0,20,39,1
51,4,177125,11,2,3,0,4,1,0,0,40,39,0
41,2,171745,7,0,10,1,4,0,0,0,50,39,0
27,4,213759,11,2,1,2,2,0,0,0,40,37,0
29,4,136653,11,4,1,2,2,0,0,0,40,39,0
54,4,203163,11,2,3,0,4,1,0,0,45,39,0
38,0,103775,11,0,0,4,2,0,0,0,10,39,0
31,4,190332,9,4,4,5,4,0,0,0,40,39,1
28,4,32414,1,4,12,4,4,1,0,0,17,39,0
48,4,184525,11,2,3,0,4,1,4736,0,44,39,0
67,2,291200,11,4,8,1,4,1,0,0,40,39,0
39,4,189451,7,4,6,3,4,1,0,0,40,39,0
39,4,209035,15,2,3,0,4,1,0,0,40,39,0
33,4,237926,0,4,1,3,4,0,0,0,40,39,0
53,4,219472,5,0,12,1,4,0,0,0,60,39,1
24,4,106917,9,5,1,4,4,0,0,0,40,39,0
17,4,103501,1,4,10,3,4,0,0,0,29,5,0
24,4,160760,9,4,12,3,4,1,14791,0,60,39,1
33,4,167245,15,2,10,0,4,1,0,0,40,39,0
47,4,130520,11,4,8,1,2,0,0,0,40,39,0
28,4,161428,9,0,8,1,4,0,0,0,35,39,0
39,4,173639,13,4,8,2,4,0,0,0,40,39,0
41,2,201311,9,0,4,3,4,1,1,0,40,39,0
26,4,427153,1,4,8,3,4,1,0,0,50,39,0
23,4,131664,15,2,6,0,2,1,0,0,40,39,0
43,6,206614,11,2,12,0,4,1,0,0,36,39,1
18,4,174828,15,4,6,3,4,0,0,0,19,39,0
45,4,185154,8,4,12,1,4,1,0,0,44,39,0
24,4,239428,15,2,6,0,4,1,0,0,40,39,0
34,4,361317,11,2,4,0,4,1,0,0,50,39,1
18,0,184919,11,4,0,3,4,1,0,0,30,37,0
21,4,116575,1,2,6,0,4,1,0,0,40,26,0
49,4,203062,9,2,4,0,4,1,0,0,60,39,1
55,6,203628,12,1,10,1,4,1,1,0,40,11,1
36,4,183392,12,0,10,4,4,0,0,0,50,39,0
45,6,228335,15,4,13,1,4,1,0,0,50,39,0
34,4,156662,9,2,4,5,4,0,7469,0,40,39,1
37,4,195974,11,2,7,5,4,0,0,0,50,39,0
24,4,202086,2,4,8,3,4,1,0,0,30,39,0
31,4,253254,9,4,12,3,2,1,0,0,19,36,0
34,4,161438,9,4,10,2,4,0,0,0,61,39,1
19,0,99315,15,4,0,3,4,1,0,0,20,39,0
52,4,360492,11,2,6,0,4,1,0,0,40,39,0
23,4,647078,11,4,3,3,2,1,0,0,35,39,0
50,6,144845,8,6,8,1,4,0,0,1854,52,39,0
34,2,292925,11,2,4,0,4,1,0,0,60,39,1
24,4,1076766,11,4,6,3,2,1,0,0,40,39,0
47,4,35539,11,2,14,0,4,1,7509,0,40,39,1
37,4,185703,11,2,8,3,4,1,2644,0,40,39,0
41,1,346627,9,0,4,1,4,1,0,1879,50,39,0
54,4,335613,7,5,8,2,4,0,0,0,36,39,0
34,2,104101,11,6,1,4,4,0,1,0,40,39,0
28,4,189938,0,2,6,2,2,1,0,0,40,20,0
48,4,131728,11,2,7,0,1,1,0,0,40,34,1
53,0,89864,7,2,0,0,4,0,0,0,40,39,0
63,4,339288,0,4,8,1,4,0,0,0,5,39,0
25,7,438297,11,2,4,2,4,1,0,1856,78,39,0
42,4,131159,3,5,8,2,4,0,0,0,35,32,0
40,4,191403,9,2,3,0,4,1,0,0,50,39,0
50,0,78625,7,5,0,2,2,0,0,0,40,39,0
32,4,91843,9,0,12,1,4,0,0,0,29,39,0
43,4,193696,11,6,12,4,4,0,14833,0,27,11,0
41,2,477920,11,4,3,1,4,0,0,1854,16,39,0
17,0,68010,0,0,0,3,2,1,0,0,40,39,0
37,4,362108,11,0,8,1,4,1,0,0,50,39,0
51,4,207618,11,2,5,0,0,1,0,0,60,39,1
61,4,228141,11,6,1,1,4,0,0,0,40,39,0
72,2,313238,8,2,11,0,4,1,0,0,51,39,1
69,2,66752,11,2,13,0,4,1,0,0,80,39,1
27,4,246985,11,2,10,0,4,1,1,0,40,39,1
37,2,49373,9,4,10,3,4,0,1,0,20,39,0
26,4,187973,15,4,1,3,4,0,0,0,22,39,0
28,4,112470,11,4,4,3,4,0,0,0,13,39,0
62,7,116450,15,2,11,0,4,1,0,0,40,39,1
35,4,94547,11,4,4,1,4,0,5,0,38,39,0
31,4,184250,11,0,8,1,4,0,0,0,33,39,0
32,4,146365,0,4,7,1,4,1,0,0,40,35,0
38,4,141838,11,4,8,1,4,1,0,0,40,26,0
47,4,207548,11,4,3,1,4,1,0,0,40,39,0
25,0,105688,14,4,0,2,4,0,0,0,34,39,0
24,4,302549,1,4,1,3,4,0,0,0,29,39,0
26,4,210486,11,4,4,4,4,0,0,0,40,39,0
75,4,228656,1,6,12,1,4,0,0,0,42,39,0
39,0,224590,9,4,0,1,4,0,0,0,33,30,0
20,4,189506,15,4,8,3,4,1,0,0,17,39,0
46,4,67135,9,4,4,1,4,1,0,0,46,39,0
39,4,32370,11,4,8,1,4,0,0,0,33,39,0
41,4,178393,12,6,10,1,4,0,0,0,40,39,1
25,4,56138,15,4,1,3,0,0,0,0,40,39,0
36,4,44835,9,2,1,0,4,1,0,0,40,39,1
30,4,186574,11,2,12,0,4,1,2755,0,40,39,0
35,4,380782,15,4,13,1,4,1,39086,0,60,10,1
27,4,151597,11,4,14,2,4,1,0,0,40,39,0
21,2,193771,15,4,1,1,2,1,0,0,40,21,0
42,4,157382,5,5,12,4,4,0,0,0,29,39,0
35,4,134468,15,2,12,0,4,1,0,1862,44,39,0
38,4,139548,9,6,14,1,4,0,1773,0,40,39,0
29,4,152298,15,4,8,1,4,0,0,0,40,39,0
44,2,215659,5,5,4,4,2,0,0,0,40,17,0
37,4,106843,11,4,7,3,2,0,0,0,40,39,0
38,6,103571,15,2,3,0,2,1,0,0,40,39,0
22,4,146825,15,4,1,3,4,0,0,0,40,39,0
21,4,363955,9,0,10,1,4,1,0,0,19,39,0
29,4,186961,11,4,1,3,4,0,0,0,40,39,0
39,4,272298,11,4,3,3,4,1,0,0,50,0,0
59,6,87809,15,2,12,0,4,1,0,0,14,39,0
21,4,67809,11,4,7,3,2,1,0,0,40,39,0
61,2,111529,15,4,13,2,4,0,0,1860,20,39,0
37,1,225275,11,2,4,0,4,1,0,0,40,39,1
60,0,54674,9,4,0,1,4,0,0,0,23,39,0
45,4,215866,11,2,3,0,4,1,2672,0,40,39,0
23,4,259028,15,4,3,3,4,1,0,0,30,39,0
37,4,130375,11,6,8,2,2,0,0,0,40,19,0
31,4,194248,7,0,12,1,1,1,0,0,60,39,0
66,4,34741,7,4,6,1,4,1,0,0,50,39,0
33,4,123005,11,0,12,1,4,0,0,0,32,39,0
59,2,120643,15,0,10,1,4,1,0,0,40,39,0
68,4,302413,11,2,11,0,4,1,14768,0,45,39,1
20,0,207087,1,4,0,3,4,0,0,0,30,39,0
50,4,172197,7,2,4,0,4,1,0,0,40,39,0
32,4,107271,7,4,3,3,2,1,0,0,44,39,1
34,7,209175,9,2,10,0,4,1,0,0,26,39,1
37,4,144644,12,0,1,1,4,0,0,1865,40,39,0
53,4,300697,9,1,7,2,4,1,0,0,50,39,0
32,4,182629,15,2,3,0,4,1,0,0,40,39,0
26,2,240220,15,2,4,0,2,1,0,0,60,39,1
43,4,211438,15,2,8,0,4,1,0,0,86,39,1
42,4,146977,8,5,10,1,4,0,0,0,40,39,0
31,2,155547,10,2,10,0,4,1,39321,0,61,39,1
46,5,208049,11,2,4,0,4,1,0,0,63,39,0
33,4,36935,1,4,8,1,4,0,0,0,36,39,0
55,4,147133,8,5,8,4,4,0,0,0,30,39,0
23,2,186070,11,2,1,0,2,0,0,0,40,39,0
36,4,79231,15,2,14,0,4,1,7418,0,71,39,1
44,6,113316,11,2,5,5,4,0,0,0,64,39,0
66,2,103778,11,2,14,0,4,1,0,0,53,39,1
41,4,218155,15,0,1,4,0,0,0,0,30,39,0
34,4,164925,9,2,6,0,4,1,0,0,50,39,1
24,4,184795,11,2,12,5,4,0,0,0,29,39,0
73,0,251040,15,0,0,1,4,0,0,0,39,39,0
59,6,374159,11,2,14,0,4,1,0,0,60,39,0
40,4,269426,15,2,8,5,4,0,0,0,36,0,1
36,4,44335,12,2,10,0,4,1,0,0,40,10,0
53,4,439033,5,2,5,0,4,1,0,0,50,39,0
20,4,59537,15,4,1,3,4,0,0,0,40,39,0
26,0,125405,2,4,0,3,2,1,0,0,21,39,0
30,4,150093,11,2,6,0,4,1,0,0,30,39,1
30,4,112782,15,4,1,3,4,0,0,0,40,39,0
29,4,32382,11,4,14,2,4,0,0,0,40,10,0
35,2,175297,12,2,10,0,4,1,0,0,40,39,1
63,5,201400,13,2,4,0,4,1,1,0,22,39,0
32,4,210490,11,2,3,0,4,1,0,0,40,39,0
22,4,461249,8,4,14,1,4,0,0,0,40,39,0
56,4,76989,15,5,1,5,4,0,0,0,15,39,1
17,4,63800,11,4,4,3,4,0,4738,0,40,39,0
59,4,214766,11,2,11,0,4,1,0,0,40,39,0
34,4,104167,9,2,10,0,4,1,39371,0,61,39,1
41,4,96452,15,2,3,0,4,1,0,0,95,11,1
33,4,173076,9,4,1,3,4,1,0,0,30,39,0
37,6,112622,11,4,3,3,4,0,0,0,9,39,0
48,4,287669,5,2,12,0,4,1,0,0,44,39,0
47,4,143804,7,4,3,3,4,1,0,1854,44,39,0
38,4,280081,11,2,8,0,4,1,0,0,40,39,0
30,2,259464,9,4,6,1,4,1,0,0,48,39,0
43,4,245926,15,2,13,0,4,1,0,0,60,39,1
38,4,188463,15,2,6,0,1,1,0,0,40,20,0
29,4,31671,9,4,1,3,2,1,0,0,40,39,0
53,4,153331,11,5,8,4,2,0,0,0,40,39,0
63,1,160307,7,2,1,0,4,1,0,0,40,39,1
32,1,116296,11,0,10,1,4,1,0,0,40,39,0
35,4,183810,9,2,10,0,4,1,0,0,37,39,0
